transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
3435,06/11/2023,12:31:00,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
3436,06/09/2023,08:51:49,6,2,Utrecht,4.5,Chocolate,Hot chocolate
3437,06/09/2023,12:39:22,6,3,Eindhoven,3.0,Bakery,Scone
3438,06/11/2023,08:07:32,4,2,Utrecht,2.0,Coffee,Black coffee
3439,06/06/2023,16:34:47,1,1,Alkmaar,3.25,Tea,Chai tea
3440,06/05/2023,17:04:22,1,2,Utrecht,3.5,Bakery,Pie
3441,06/11/2023,10:01:09,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3442,06/05/2023,08:55:45,2,3,Eindhoven,3.0,Bakery,Scone
3443,06/07/2023,13:35:36,1,3,Eindhoven,3.75,Bakery,Sandwich
3444,06/08/2023,13:34:54,6,1,Alkmaar,4.5,Chocolate,Hot chocolate
3445,06/10/2023,12:42:40,2,1,Alkmaar,2.0,Coffee,Black coffee
3446,06/09/2023,09:23:34,1,2,Utrecht,3.5,Bakery,Pie
3447,06/10/2023,19:19:45,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3448,06/11/2023,08:54:44,1,3,Eindhoven,3.25,Tea,Chai tea
3449,06/10/2023,08:07:08,3,1,Alkmaar,6.3,Coffee,Organic blended coffee
3450,06/11/2023,16:48:20,5,2,Utrecht,4.5,Chocolate,Hot chocolate
3451,06/11/2023,12:26:13,1,1,Alkmaar,3.15,Tea,Green tea
3452,06/09/2023,06:45:06,2,1,Alkmaar,3.15,Tea,Green tea
3453,06/05/2023,10:26:23,3,2,Utrecht,4.25,Coffee,Syrup coffee
3454,06/09/2023,08:05:50,2,3,Eindhoven,3.5,Coffee,Milk coffee
3455,06/09/2023,07:35:21,1,1,Alkmaar,3.15,Tea,Green tea
3456,06/11/2023,12:13:31,1,3,Eindhoven,3.0,Bakery,Scone
3457,06/08/2023,15:47:56,1,1,Alkmaar,3.5,Tea,Herbal tea
3458,06/09/2023,08:05:43,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
3459,06/10/2023,08:35:00,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
3460,06/09/2023,12:29:34,2,2,Utrecht,6.3,Coffee,Organic blended coffee
3461,06/06/2023,11:45:29,2,2,Utrecht,4.25,Coffee,Syrup coffee
3462,06/11/2023,18:49:15,2,1,Alkmaar,3.15,Tea,Green tea
3463,06/10/2023,15:34:35,2,2,Utrecht,4.25,Coffee,Syrup coffee
3464,06/06/2023,08:42:46,1,2,Utrecht,3.0,Tea,Black tea
3465,06/11/2023,08:29:01,1,2,Utrecht,3.5,Bakery,Pie
3466,06/06/2023,09:33:49,2,1,Alkmaar,3.0,Bakery,Scone
3467,06/09/2023,12:46:49,2,1,Alkmaar,3.0,Bakery,Scone
3468,06/11/2023,16:48:28,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3469,06/08/2023,11:56:45,1,1,Alkmaar,3.5,Bakery,Pie
3470,06/09/2023,17:12:23,2,2,Utrecht,4.25,Coffee,Syrup coffee
3471,06/08/2023,08:04:22,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3472,06/08/2023,08:48:30,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
3473,06/06/2023,15:28:49,2,1,Alkmaar,3.25,Tea,Chai tea
3474,06/10/2023,17:23:06,1,3,Eindhoven,3.5,Coffee,Milk coffee
3475,06/05/2023,06:45:23,6,3,Eindhoven,4.5,Chocolate,Hot chocolate
3476,06/08/2023,06:50:08,2,,Eindhoven,4.5,Chocolate,Hot chocolate
3477,06/10/2023,12:59:10,6,2,Utrecht,3.5,Coffee,Milk coffee
3478,06/08/2023,09:02:15,4,,Utrecht,6.3,Coffee,Organic blended coffee
3479,06/08/2023,09:22:23,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
3480,06/09/2023,08:25:42,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3481,06/09/2023,08:24:14,3,2,Utrecht,3.0,Bakery,Scone
3482,06/10/2023,12:11:23,1,1,Alkmaar,4.25,Coffee,Syrup coffee
3483,06/11/2023,12:58:41,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3484,06/10/2023,16:13:29,2,2,Utrecht,3.5,Tea,Herbal tea
3485,06/06/2023,19:16:48,1,2,Utrecht,3.5,Tea,Herbal tea
3486,06/10/2023,12:02:10,2,1,Alkmaar,3.25,Tea,Chai tea
3487,06/11/2023,18:40:45,2,1,Alkmaar,3.15,Tea,Green tea
3488,06/07/2023,17:36:53,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3489,06/09/2023,16:27:57,1,3,Eindhoven,3.25,Tea,Chai tea
3490,06/10/2023,13:05:20,1,3,Eindhoven,3.75,Bakery,Sandwich
3491,06/11/2023,09:59:12,2,2,Utrecht,3.25,Tea,Chai tea
3492,06/10/2023,18:21:16,4,3,Eindhoven,4.25,Coffee,Syrup coffee
3493,06/07/2023,15:50:59,2,1,Alkmaar,2.0,Coffee,Black coffee
3494,06/10/2023,18:39:57,3,2,Utrecht,2.0,Coffee,Black coffee
3495,06/10/2023,09:25:28,3,1,Alkmaar,4.25,Coffee,Syrup coffee
3496,06/10/2023,09:52:51,5,2,Utrecht,3.5,Bakery,Pie
3497,06/09/2023,09:21:52,4,3,Eindhoven,3.5,Bakery,Pie
3498,06/06/2023,17:59:06,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3499,06/10/2023,06:07:58,2,2,Utrecht,6.3,Coffee,Organic blended coffee
3500,06/08/2023,07:53:39,2,3,Eindhoven,3.0,Bakery,Scone
3501,06/10/2023,12:43:27,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3502,06/05/2023,10:14:27,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3503,06/05/2023,08:24:50,1,2,Utrecht,3.5,Bakery,Pie
3504,06/07/2023,10:08:15,3,3,Eindhoven,4.25,Coffee,Syrup coffee
3505,06/10/2023,08:15:52,1,2,Utrecht,3.5,Coffee,Milk coffee
3506,06/09/2023,11:57:02,4,1,Alkmaar,3.25,Tea,Chai tea
3507,06/11/2023,10:51:43,1,2,Utrecht,3.5,Bakery,Pie
3508,06/09/2023,09:07:37,2,2,Utrecht,6.3,Coffee,Organic blended coffee
3509,06/09/2023,07:23:52,2,1,Alkmaar,3.75,Bakery,Sandwich
3510,06/09/2023,12:06:51,1,1,Alkmaar,3.5,Coffee,Milk coffee
3511,06/10/2023,15:54:56,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3512,06/06/2023,19:48:54,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3513,06/06/2023,09:35:25,3,2,Utrecht,3.15,Tea,Green tea
3514,06/05/2023,19:01:42,1,2,Utrecht,3.0,Tea,Black tea
3515,06/10/2023,15:20:26,2,3,Eindhoven,3.0,Bakery,Scone
3516,06/09/2023,08:53:30,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
3517,06/09/2023,10:13:06,1,2,Utrecht,3.75,Bakery,Sandwich
3518,06/06/2023,08:09:33,1,2,Utrecht,2.0,Coffee,Black coffee
3519,06/07/2023,08:58:14,2,,Alkmaar,3.0,Bakery,Scone
3520,06/06/2023,09:21:49,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3521,06/09/2023,16:01:37,3,2,Utrecht,3.25,Tea,Chai tea
3522,06/10/2023,19:51:22,1,2,Utrecht,4.25,Coffee,Syrup coffee
3523,06/09/2023,16:05:35,1,2,Utrecht,3.0,Tea,Black tea
3524,06/10/2023,08:17:42,2,2,Utrecht,2.0,Coffee,Black coffee
3525,06/10/2023,08:04:59,4,3,Eindhoven,3.5,Coffee,Milk coffee
3526,06/11/2023,07:55:05,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3527,06/10/2023,16:49:40,1,2,Utrecht,3.0,Bakery,Scone
3528,06/08/2023,12:18:05,1,1,Alkmaar,3.15,Tea,Green tea
3529,06/10/2023,09:28:26,2,3,Eindhoven,3.5,Bakery,Pie
3530,06/08/2023,16:01:15,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3531,06/11/2023,09:51:59,2,3,Eindhoven,3.75,Bakery,Sandwich
3532,06/11/2023,11:43:01,2,2,Utrecht,3.5,Bakery,Pie
3533,06/10/2023,09:40:14,,3,Eindhoven,3.0,Bakery,Scone
3534,06/11/2023,17:59:07,1,2,Utrecht,3.5,Coffee,Milk coffee
3535,06/11/2023,14:58:52,1,1,Alkmaar,2.0,Coffee,Black coffee
3536,06/10/2023,16:09:07,1,2,Utrecht,3.5,Bakery,Pie
3537,06/11/2023,06:38:10,1,1,Alkmaar,3.0,Tea,Black tea
3538,06/09/2023,09:05:51,1,2,Utrecht,3.5,Bakery,Pie
3539,06/10/2023,10:16:32,1,2,Utrecht,3.75,Bakery,Sandwich
3540,06/10/2023,10:54:46,1,3,Eindhoven,3.5,Coffee,Milk coffee
3541,06/06/2023,07:01:39,2,1,Alkmaar,3.5,Bakery,Pie
3542,06/11/2023,06:36:41,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3543,06/08/2023,10:02:40,4,2,Utrecht,3.15,Tea,Green tea
3544,06/09/2023,08:43:51,3,2,Utrecht,3.0,Tea,Black tea
3545,06/10/2023,19:17:39,3,3,Eindhoven,3.5,Coffee,Milk coffee
3546,06/07/2023,07:45:10,1,1,Alkmaar,3.75,Bakery,Sandwich
3547,06/10/2023,11:31:32,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3548,06/06/2023,12:05:57,6,2,Utrecht,3.5,Coffee,Milk coffee
3549,06/09/2023,14:24:41,4,3,Eindhoven,3.5,Coffee,Milk coffee
3550,06/10/2023,08:46:40,6,2,Utrecht,3.0,Tea,Black tea
3551,06/09/2023,17:44:10,6,2,Utrecht,4.5,Chocolate,Hot chocolate
3552,06/08/2023,15:16:44,,3,Eindhoven,4.25,Coffee,Syrup coffee
3553,06/06/2023,10:11:56,1,2,Utrecht,3.75,Bakery,Sandwich
3554,06/09/2023,13:52:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3555,06/08/2023,17:27:46,,2,Utrecht,3.0,Tea,Black tea
3556,06/11/2023,10:30:43,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3557,06/08/2023,16:56:12,2,3,Eindhoven,3.25,Tea,Chai tea
3558,06/10/2023,18:30:00,3,3,Eindhoven,3.15,Tea,Green tea
3559,06/06/2023,10:34:42,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3560,06/10/2023,11:56:32,1,1,Alkmaar,3.15,Tea,Green tea
3561,06/06/2023,08:52:59,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3562,06/11/2023,14:33:05,1,1,Alkmaar,3.5,Tea,Herbal tea
3563,06/10/2023,12:09:23,1,1,Alkmaar,3.5,Tea,Herbal tea
3564,06/09/2023,19:42:31,,3,Eindhoven,4.25,Coffee,Syrup coffee
3565,06/10/2023,08:04:21,2,2,Utrecht,3.5,Tea,Herbal tea
3566,06/08/2023,14:35:14,2,2,Utrecht,4.25,Coffee,Syrup coffee
3567,06/11/2023,15:26:09,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3568,06/06/2023,18:49:12,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
3569,06/11/2023,10:35:37,4,2,Utrecht,3.5,Tea,Herbal tea
3570,06/10/2023,19:37:15,2,1,Alkmaar,3.0,Bakery,Scone
3571,06/06/2023,12:08:26,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
3572,06/09/2023,15:23:04,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3573,06/06/2023,19:26:52,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3574,06/09/2023,17:53:15,1,1,Alkmaar,3.5,Tea,Herbal tea
3575,06/10/2023,06:36:11,1,3,Eindhoven,3.15,Tea,Green tea
3576,06/05/2023,11:08:21,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3577,06/07/2023,15:39:04,1,3,Eindhoven,3.75,Bakery,Sandwich
3578,06/09/2023,08:40:23,2,1,Alkmaar,2.0,Coffee,Black coffee
3579,06/08/2023,14:26:47,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3580,06/11/2023,17:14:19,2,2,Utrecht,3.5,Tea,Herbal tea
3581,06/10/2023,12:11:32,2,1,Alkmaar,3.75,Bakery,Sandwich
3582,06/08/2023,19:09:50,1,2,Utrecht,2.0,Coffee,Black coffee
3583,06/10/2023,14:25:24,,2,Utrecht,3.15,Tea,Green tea
3584,06/08/2023,08:02:35,1,2,Utrecht,4.25,Coffee,Syrup coffee
3585,06/10/2023,09:12:51,1,2,Utrecht,3.5,Bakery,Pie
3586,06/07/2023,08:18:46,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3587,06/10/2023,14:16:48,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
3588,06/05/2023,08:50:20,,2,Utrecht,4.25,Coffee,Syrup coffee
3589,06/07/2023,18:08:09,3,2,Utrecht,3.25,Tea,Chai tea
3590,06/07/2023,12:02:55,2,1,Alkmaar,3.25,Tea,Chai tea
3591,06/10/2023,10:54:27,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3592,06/09/2023,15:29:06,2,2,Utrecht,3.0,Bakery,Scone
3593,06/07/2023,10:37:43,1,2,Utrecht,3.15,Tea,Green tea
3594,06/11/2023,09:33:51,4,1,Alkmaar,3.5,Bakery,Pie
3595,06/10/2023,08:15:04,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3596,06/11/2023,17:24:28,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3597,06/10/2023,19:01:01,2,3,Eindhoven,3.0,Bakery,Scone
3598,06/06/2023,14:45:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3599,06/10/2023,06:34:28,1,2,Utrecht,2.0,Coffee,Black coffee
3600,06/10/2023,06:42:00,,2,Utrecht,4.25,Coffee,Syrup coffee
3601,06/10/2023,16:53:07,4,3,Eindhoven,3.5,Bakery,Pie
3602,06/08/2023,10:18:23,4,2,Utrecht,3.5,Bakery,Pie
3603,06/07/2023,10:58:29,2,2,Utrecht,2.0,Coffee,Black coffee
3604,06/10/2023,16:09:05,1,2,Utrecht,3.5,Tea,Herbal tea
3605,06/05/2023,08:49:57,,1,Alkmaar,4.5,Chocolate,Hot chocolate
3606,06/06/2023,08:34:09,1,1,Alkmaar,3.5,Tea,Herbal tea
3607,06/10/2023,17:01:08,2,2,Utrecht,3.5,Bakery,Pie
3608,06/09/2023,08:33:38,1,3,Eindhoven,3.0,Tea,Black tea
3609,06/11/2023,11:50:45,1,1,Alkmaar,3.5,Coffee,Milk coffee
3610,06/11/2023,13:45:59,4,3,Eindhoven,3.75,Bakery,Sandwich
3611,06/07/2023,09:10:58,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3612,06/07/2023,08:57:30,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3613,06/05/2023,14:00:01,2,2,Utrecht,3.5,Coffee,Milk coffee
3614,06/10/2023,08:58:20,1,3,Eindhoven,3.25,Tea,Chai tea
3615,06/07/2023,16:08:33,2,2,Utrecht,3.15,Tea,Green tea
3616,06/06/2023,13:45:33,2,1,Alkmaar,3.75,Bakery,Sandwich
3617,06/08/2023,10:47:44,2,3,Eindhoven,3.0,Bakery,Scone
3618,06/08/2023,10:52:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3619,06/08/2023,16:50:19,6,1,Alkmaar,3.0,Tea,Black tea
3620,06/10/2023,13:16:12,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3621,06/06/2023,11:00:25,3,1,Alkmaar,3.5,Tea,Herbal tea
3622,06/10/2023,14:44:29,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
3623,06/07/2023,10:32:19,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
3624,06/11/2023,19:27:42,1,1,Alkmaar,3.0,Bakery,Scone
3625,06/11/2023,07:46:48,3,1,Alkmaar,2.0,Coffee,Black coffee
3626,06/08/2023,10:48:28,4,3,Eindhoven,3.5,Bakery,Pie
3627,06/06/2023,09:22:37,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3628,06/10/2023,08:21:12,3,2,Utrecht,3.5,Bakery,Pie
3629,06/08/2023,14:24:45,2,1,Alkmaar,2.0,Coffee,Black coffee
3630,06/06/2023,17:30:50,2,2,Utrecht,3.0,Tea,Black tea
3631,06/11/2023,08:02:34,1,3,Eindhoven,3.15,Tea,Green tea
3632,06/10/2023,09:35:28,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
3633,06/09/2023,19:26:09,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3634,06/08/2023,10:52:05,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3635,06/09/2023,16:42:50,2,2,Utrecht,3.5,Bakery,Pie
3636,06/10/2023,07:05:43,2,3,Eindhoven,2.0,Coffee,Black coffee
3637,06/09/2023,18:24:51,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3638,06/08/2023,17:45:28,4,2,Utrecht,3.0,Tea,Black tea
3639,06/08/2023,12:14:27,3,2,Utrecht,4.5,Chocolate,Hot chocolate
3640,06/10/2023,10:24:21,4,2,Utrecht,4.25,Coffee,Syrup coffee
3641,06/11/2023,06:25:14,1,3,Eindhoven,3.5,Coffee,Milk coffee
3642,06/11/2023,07:54:27,1,3,Eindhoven,3.75,Bakery,Sandwich
3643,06/10/2023,13:49:26,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3644,06/10/2023,17:51:15,1,2,Utrecht,4.25,Coffee,Syrup coffee
3645,06/06/2023,09:04:52,2,2,Utrecht,3.0,Bakery,Scone
3646,06/11/2023,08:06:29,1,2,Utrecht,3.5,Bakery,Pie
3647,06/05/2023,09:22:31,1,2,Utrecht,3.25,Tea,Chai tea
3648,06/11/2023,11:25:05,1,3,Eindhoven,3.5,Tea,Herbal tea
3649,06/06/2023,13:22:13,2,1,Alkmaar,3.5,Tea,Herbal tea
3650,06/07/2023,14:50:33,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3651,06/06/2023,17:44:48,1,3,Eindhoven,3.5,Tea,Herbal tea
3652,06/08/2023,12:26:33,2,1,Alkmaar,3.5,Tea,Herbal tea
3653,06/05/2023,19:45:17,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
3654,06/11/2023,14:45:19,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3655,06/10/2023,14:31:01,1,3,Eindhoven,3.5,Bakery,Pie
3656,06/07/2023,12:28:38,1,1,Alkmaar,3.25,Tea,Chai tea
3657,06/10/2023,16:46:19,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3658,06/10/2023,18:59:09,1,1,Alkmaar,3.15,Tea,Green tea
3659,06/07/2023,12:04:19,2,3,Eindhoven,3.15,Tea,Green tea
3660,06/09/2023,10:35:32,4,2,Utrecht,6.3,Coffee,Organic blended coffee
3661,06/11/2023,17:52:15,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3662,06/06/2023,17:50:01,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3663,06/11/2023,08:06:25,1,3,Eindhoven,2.0,Coffee,Black coffee
3664,06/08/2023,09:21:25,1,2,Utrecht,3.5,Bakery,Pie
3665,06/05/2023,11:14:51,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3666,06/06/2023,07:53:59,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3667,06/09/2023,17:07:05,2,1,Alkmaar,3.5,Bakery,Pie
3668,06/10/2023,09:25:52,2,2,Utrecht,3.75,Bakery,Sandwich
3669,06/10/2023,09:02:57,,1,Alkmaar,4.5,Chocolate,Hot chocolate
3670,06/09/2023,09:40:37,2,2,Utrecht,3.0,Tea,Black tea
3671,06/05/2023,11:01:58,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3672,06/06/2023,11:44:18,1,2,Utrecht,2.0,Coffee,Black coffee
3673,06/07/2023,08:26:18,2,2,Utrecht,3.15,Tea,Green tea
3674,06/06/2023,10:50:57,1,3,Eindhoven,4.25,Coffee,Syrup coffee
3675,06/08/2023,14:35:10,1,3,Eindhoven,3.15,Tea,Green tea
3676,06/08/2023,14:50:25,1,2,Utrecht,3.15,Tea,Green tea
3677,06/11/2023,16:53:31,1,2,Utrecht,3.75,Bakery,Sandwich
3678,06/08/2023,19:12:47,2,3,Eindhoven,3.25,Tea,Chai tea
3679,06/06/2023,11:28:50,1,1,Alkmaar,3.5,Tea,Herbal tea
3680,06/06/2023,16:09:53,2,1,Alkmaar,3.5,Bakery,Pie
3681,06/06/2023,13:50:57,2,1,Alkmaar,3.5,Coffee,Milk coffee
3682,06/10/2023,06:59:40,4,2,Utrecht,4.5,Chocolate,Hot chocolate
3683,06/08/2023,08:57:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3684,06/10/2023,07:07:41,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3685,06/09/2023,10:31:45,2,3,Eindhoven,3.0,Tea,Black tea
3686,06/09/2023,18:11:48,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3687,06/09/2023,08:51:37,2,1,Alkmaar,4.25,Coffee,Syrup coffee
3688,06/07/2023,14:33:24,1,1,Alkmaar,3.5,Tea,Herbal tea
3689,06/09/2023,13:31:41,2,3,Eindhoven,3.0,Bakery,Scone
3690,06/09/2023,18:57:28,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3691,06/08/2023,08:20:14,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3692,06/11/2023,06:42:24,2,2,Utrecht,3.0,Bakery,Scone
3693,06/10/2023,10:20:09,2,2,Utrecht,3.5,Tea,Herbal tea
3694,06/05/2023,16:39:47,1,2,Utrecht,4.25,Coffee,Syrup coffee
3695,06/09/2023,18:38:22,2,1,Alkmaar,3.5,Coffee,Milk coffee
3696,06/10/2023,10:45:57,1,1,Alkmaar,3.5,Bakery,Pie
3697,06/11/2023,15:49:54,1,1,Alkmaar,3.25,Tea,Chai tea
3698,06/10/2023,10:57:50,2,2,Utrecht,3.0,Bakery,Scone
3699,06/09/2023,15:40:39,1,3,Eindhoven,3.15,Tea,Green tea
3700,06/09/2023,15:27:15,1,3,Eindhoven,3.5,Tea,Herbal tea
3701,06/11/2023,10:21:29,2,2,Utrecht,3.0,Tea,Black tea
3702,06/06/2023,14:13:33,1,1,Alkmaar,3.5,Bakery,Pie
3703,06/07/2023,11:52:36,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3704,06/11/2023,16:52:57,1,2,Utrecht,3.75,Bakery,Sandwich
3705,06/09/2023,12:33:05,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
3706,06/10/2023,10:06:28,2,2,Utrecht,3.5,Coffee,Milk coffee
3707,06/08/2023,17:54:12,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
3708,06/08/2023,17:16:03,1,1,Alkmaar,3.75,Bakery,Sandwich
3709,06/10/2023,13:01:13,1,1,Alkmaar,3.5,Bakery,Pie
3710,06/09/2023,12:11:34,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
3711,06/11/2023,08:18:03,1,3,Eindhoven,3.0,Tea,Black tea
3712,06/07/2023,12:29:46,1,1,Alkmaar,3.0,Tea,Black tea
3713,06/09/2023,08:09:14,1,3,Eindhoven,4.25,Coffee,Syrup coffee
3714,06/10/2023,16:39:54,2,2,Utrecht,3.5,Tea,Herbal tea
3715,06/10/2023,10:07:47,1,3,Eindhoven,3.5,Tea,Herbal tea
3716,06/09/2023,16:36:40,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3717,06/06/2023,13:55:48,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3718,06/07/2023,16:22:58,1,2,Utrecht,3.5,Bakery,Pie
3719,06/05/2023,09:49:07,1,2,Utrecht,3.0,Bakery,Scone
3720,06/11/2023,16:56:51,1,2,Utrecht,3.75,Bakery,Sandwich
3721,06/09/2023,18:21:11,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3722,06/10/2023,06:38:11,1,1,Alkmaar,3.5,Tea,Herbal tea
3723,06/09/2023,12:38:42,2,2,Utrecht,2.0,Coffee,Black coffee
3724,06/06/2023,16:46:54,1,2,Utrecht,6.3,Coffee,Organic blended coffee
3725,06/10/2023,09:59:10,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
3726,06/09/2023,16:29:00,1,1,Alkmaar,3.0,Bakery,Scone
3727,06/07/2023,16:14:51,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3728,06/08/2023,09:03:54,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
3729,06/11/2023,17:01:33,1,3,Eindhoven,3.5,Bakery,Pie
3730,06/08/2023,08:04:17,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3731,06/06/2023,09:07:07,2,3,Eindhoven,3.25,Tea,Chai tea
3732,06/09/2023,12:53:08,3,1,Alkmaar,3.0,Bakery,Scone
3733,06/09/2023,08:23:15,3,2,Utrecht,3.75,Bakery,Sandwich
3734,06/11/2023,07:42:04,1,3,Eindhoven,3.5,Coffee,Milk coffee
3735,06/06/2023,18:34:15,6,1,Alkmaar,3.25,Tea,Chai tea
3736,06/09/2023,18:39:23,2,2,Utrecht,4.5,Chocolate,Hot chocolate
3737,06/11/2023,19:57:09,,3,Eindhoven,3.5,Coffee,Milk coffee
3738,06/11/2023,09:39:55,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3739,06/09/2023,16:41:19,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
3740,06/08/2023,09:07:10,2,2,Utrecht,4.25,Coffee,Syrup coffee
3741,06/11/2023,09:52:38,1,2,Utrecht,4.25,Coffee,Syrup coffee
3742,06/10/2023,08:49:12,2,3,Eindhoven,4.25,Coffee,Syrup coffee
3743,06/09/2023,17:21:55,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3744,06/09/2023,08:06:38,2,3,Eindhoven,3.5,Tea,Herbal tea
3745,06/11/2023,08:33:04,2,1,Alkmaar,3.75,Bakery,Sandwich
3746,06/08/2023,07:16:00,5,2,Utrecht,3.5,Tea,Herbal tea
3747,06/09/2023,17:57:10,4,1,Alkmaar,3.0,Bakery,Scone
3748,06/07/2023,16:36:04,2,2,Utrecht,3.5,Coffee,Milk coffee
3749,06/08/2023,08:26:26,2,2,Utrecht,2.0,Coffee,Black coffee
3750,06/10/2023,15:38:12,2,1,Alkmaar,3.25,Tea,Chai tea
3751,06/08/2023,14:39:37,1,1,Alkmaar,2.0,Coffee,Black coffee
3752,06/11/2023,15:25:07,3,1,Alkmaar,3.25,Tea,Chai tea
3753,06/08/2023,11:15:23,4,2,Utrecht,6.3,Coffee,Organic blended coffee
3754,06/08/2023,19:20:25,1,2,Utrecht,3.75,Bakery,Sandwich
3755,06/06/2023,16:02:37,2,2,Utrecht,3.75,Bakery,Sandwich
3756,06/07/2023,08:27:31,1,2,Utrecht,3.0,Bakery,Scone
3757,06/08/2023,15:56:40,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3758,06/10/2023,08:58:45,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
3759,06/09/2023,10:29:53,2,3,Eindhoven,3.75,Bakery,Sandwich
3760,06/10/2023,08:13:55,1,2,Utrecht,4.5,Chocolate,Hot chocolate
3761,06/07/2023,15:51:04,2,1,Alkmaar,3.25,Tea,Chai tea
3762,06/11/2023,12:21:56,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
3763,06/09/2023,09:10:52,3,2,Utrecht,3.75,Bakery,Sandwich
3764,06/05/2023,15:20:51,4,1,Alkmaar,3.75,Bakery,Sandwich
3765,06/08/2023,10:23:10,1,1,Alkmaar,4.25,Coffee,Syrup coffee
